dyad,id1,id2,Species,Population,group,year,id1_age,id2_age,id1_proplact,id2_proplact,hrsobs,rank1,rank2,appr,groom,aggr,kincat2,rankdiff
PS_NF_1995_RS_NF_1987,PS_NF_1995,RS_NF_1987,Papio_ursinus,Moremi,C Group,2001,5.82,13.58,0.20,0.00,12.18,0.88,0.27,2,0,0,Non-kin,-0.61
PS_NF_1995_SL_NF_1989,PS_NF_1995,SL_NF_1989,Papio_ursinus,Moremi,C Group,2002,6.82,13.25,0.00,0.00,8.37,0.85,1.00,0,0,0,Non-kin,0.15
PS_NF_1995_SL_NF_1989,PS_NF_1995,SL_NF_1989,Papio_ursinus,Moremi,C Group,2001,5.82,12.25,0.00,0.00,12.10,0.88,1.00,0,0,0,Non-kin,0.12
PS_NF_1995_SR_NF_1989,PS_NF_1995,SR_NF_1989,Papio_ursinus,Moremi,C Group,2002,6.82,12.91,1.00,0.44,8.50,0.85,0.83,4,0,1,Sisters,-0.02
PS_NF_1995_SR_NF_1989,PS_NF_1995,SR_NF_1989,Papio_ursinus,Moremi,C Group,2001,5.82,11.92,0.20,0.00,11.55,0.88,0.85,6,0,0,Sisters,-0.03
PS_NF_1995_SS_NF_1985,PS_NF_1995,SS_NF_1985,Papio_ursinus,Moremi,C Group,2002,6.82,17.41,1.00,0.00,8.10,0.85,0.54,4,0,1,Non-kin,-0.31
PS_NF_1995_SS_NF_1985,PS_NF_1995,SS_NF_1985,Papio_ursinus,Moremi,C Group,2001,5.82,16.41,0.20,0.00,12.05,0.88,0.59,5,0,0,Non-kin,-0.29
PS_NF_1995_SW_NF_1992,PS_NF_1995,SW_NF_1992,Papio_ursinus,Moremi,C Group,2002,6.82,9.66,0.00,0.00,8.18,0.85,0.92,0,0,0,Non-kin,0.07
PS_NF_1995_SW_NF_1992,PS_NF_1995,SW_NF_1992,Papio_ursinus,Moremi,C Group,2001,5.82,8.66,0.20,0.11,12.02,0.88,0.95,5,0,0,Non-kin,0.07
PS_NF_1995_SY_NF_1982,PS_NF_1995,SY_NF_1982,Papio_ursinus,Moremi,C Group,2002,6.82,19.92,1.00,0.00,8.15,0.85,0.88,3,0,0,Mother-daughter,0.03
PS_NF_1995_SY_NF_1982,PS_NF_1995,SY_NF_1982,Papio_ursinus,Moremi,C Group,2001,5.82,18.92,0.20,0.12,11.47,0.88,0.91,9,2,0,Mother-daughter,0.03
PS_NF_1995_WE_NF_1992,PS_NF_1995,WE_NF_1992,Papio_ursinus,Moremi,C Group,2001,5.82,9.00,0.00,0.00,11.91,0.88,0.40,0,0,0,Non-kin,-0.48
AA_NF_1994_RS_NF_1987,RS_NF_1987,AA_NF_1994,Papio_ursinus,Moremi,C Group,2003,15.58,8.75,0.00,0.00,0.89,0.28,0.25,1,0,0,Non-kin,-0.03
AA_NF_1994_RS_NF_1987,RS_NF_1987,AA_NF_1994,Papio_ursinus,Moremi,C Group,2001,13.58,6.75,0.00,0.24,12.61,0.27,0.15,2,0,1,Non-kin,-0.12
AA_NF_1994_RS_NF_1987,RS_NF_1987,AA_NF_1994,Papio_ursinus,Moremi,C Group,2002,14.58,7.75,0.45,0.43,27.35,0.27,0.16,0,1,0,Non-kin,-0.11
AC_NF_1989_RS_NF_1987,RS_NF_1987,AC_NF_1989,Papio_ursinus,Moremi,C Group,2003,15.58,13.66,0.00,0.00,0.86,0.28,0.25,0,0,0,Non-kin,-0.03
AC_NF_1989_RS_NF_1987,RS_NF_1987,AC_NF_1989,Papio_ursinus,Moremi,C Group,2001,13.58,11.66,0.00,0.16,13.11,0.27,0.19,5,0,4,Non-kin,-0.08
AC_NF_1989_RS_NF_1987,RS_NF_1987,AC_NF_1989,Papio_ursinus,Moremi,C Group,2002,14.58,12.66,0.45,0.56,27.30,0.27,0.20,5,0,1,Non-kin,-0.07
AL_NF_1978_RS_NF_1987,RS_NF_1987,AL_NF_1978,Papio_ursinus,Moremi,C Group,1993,5.58,14.83,0.00,0.00,34.92,0.39,0.17,11,0,3,Non-kin,-0.22
AZ_NF_1995_RS_NF_1987,RS_NF_1987,AZ_NF_1995,Papio_ursinus,Moremi,C Group,2003,15.58,7.60,0.00,0.00,1.19,0.28,0.20,1,0,0,Non-kin,-0.08
BL_NF_1988_RS_NF_1987,RS_NF_1987,BL_NF_1988,Papio_ursinus,Moremi,C Group,2003,15.58,15.41,0.00,0.00,1.37,0.28,0.16,0,0,0,Non-kin,-0.12
BL_NF_1988_RS_NF_1987,RS_NF_1987,BL_NF_1988,Papio_ursinus,Moremi,C Group,2001,13.58,13.41,0.00,0.69,12.62,0.27,0.10,2,3,0,Non-kin,-0.17
BL_NF_1988_RS_NF_1987,RS_NF_1987,BL_NF_1988,Papio_ursinus,Moremi,C Group,2002,14.58,14.41,0.45,0.00,27.53,0.27,0.12,2,0,0,Non-kin,-0.15
BT_NF_1978_RS_NF_1987,RS_NF_1987,BT_NF_1978,Papio_ursinus,Moremi,C Group,1993,5.58,15.00,0.00,0.00,34.82,0.39,0.89,3,0,0,Non-kin,0.50
CC_NF_1996_RS_NF_1987,RS_NF_1987,CC_NF_1996,Papio_ursinus,Moremi,C Group,2003,15.58,6.72,0.00,0.00,1.02,0.28,0.65,0,0,0,Non-kin,0.37
CC_NF_1996_RS_NF_1987,RS_NF_1987,CC_NF_1996,Papio_ursinus,Moremi,C Group,2002,14.58,5.72,0.45,0.00,27.88,0.27,0.67,1,0,0,Non-kin,0.40
CD_NF_1985_RS_NF_1987,RS_NF_1987,CD_NF_1985,Papio_ursinus,Moremi,C Group,1993,5.58,8.25,0.00,0.00,34.94,0.39,0.00,7,2,2,Non-kin,-0.39
CH_NF_1992_RS_NF_1987,RS_NF_1987,CH_NF_1992,Papio_ursinus,Moremi,C Group,2003,15.58,10.79,0.00,0.00,1.35,0.28,0.48,0,0,0,Non-kin,0.20
CH_NF_1992_RS_NF_1987,RS_NF_1987,CH_NF_1992,Papio_ursinus,Moremi,C Group,2001,13.58,8.79,0.00,0.00,12.43,0.27,0.51,0,0,0,Non-kin,0.24
CH_NF_1992_RS_NF_1987,RS_NF_1987,CH_NF_1992,Papio_ursinus,Moremi,C Group,2002,14.58,9.79,0.00,0.00,27.11,0.27,0.47,0,0,0,Non-kin,0.20
CL_NF_1996_RS_NF_1987,RS_NF_1987,CL_NF_1996,Papio_ursinus,Moremi,C Group,2002,14.58,6.41,0.00,0.00,20.12,0.27,0.72,0,0,0,Non-kin,0.45
CM_NF_1995_RS_NF_1987,RS_NF_1987,CM_NF_1995,Papio_ursinus,Moremi,C Group,2003,15.58,7.53,0.00,0.00,0.86,0.28,0.43,0,0,0,Non-kin,0.15
CM_NF_1995_RS_NF_1987,RS_NF_1987,CM_NF_1995,Papio_ursinus,Moremi,C Group,2002,14.58,6.53,0.00,0.00,27.64,0.27,0.61,0,0,0,Non-kin,0.34
CO_NF_1996_RS_NF_1987,RS_NF_1987,CO_NF_1996,Papio_ursinus,Moremi,C Group,2003,15.58,6.78,0.00,0.00,1.11,0.28,0.56,0,0,0,Non-kin,0.28
CP_NF_1995_RS_NF_1987,RS_NF_1987,CP_NF_1995,Papio_ursinus,Moremi,C Group,2003,15.58,7.83,0.00,0.00,1.20,0.28,0.03,0,0,0,Non-kin,-0.25
CP_NF_1995_RS_NF_1987,RS_NF_1987,CP_NF_1995,Papio_ursinus,Moremi,C Group,2001,13.58,5.83,0.00,0.21,12.71,0.27,0.00,5,1,0,Non-kin,-0.27
CP_NF_1995_RS_NF_1987,RS_NF_1987,CP_NF_1995,Papio_ursinus,Moremi,C Group,2002,14.58,6.83,0.45,0.54,27.65,0.27,0.00,5,0,3,Non-kin,-0.27
CT_NF_1989_RS_NF_1987,RS_NF_1987,CT_NF_1989,Papio_ursinus,Moremi,C Group,2003,15.58,14.08,0.00,0.00,1.40,0.28,0.49,0,0,0,Non-kin,0.21
CT_NF_1989_RS_NF_1987,RS_NF_1987,CT_NF_1989,Papio_ursinus,Moremi,C Group,2001,13.58,12.08,0.00,0.00,13.05,0.27,0.77,2,0,0,Non-kin,0.50
CT_NF_1989_RS_NF_1987,RS_NF_1987,CT_NF_1989,Papio_ursinus,Moremi,C Group,2002,14.58,13.08,0.45,0.44,27.43,0.27,0.75,1,1,0,Non-kin,0.48
GI_NF_1997_RS_NF_1987,RS_NF_1987,GI_NF_1997,Papio_ursinus,Moremi,C Group,2003,15.58,5.81,0.00,0.00,0.68,0.28,0.54,0,0,0,Non-kin,0.26
HL_NF_1987_RS_NF_1987,RS_NF_1987,HL_NF_1987,Papio_ursinus,Moremi,C Group,2003,15.58,16.33,0.00,0.00,1.23,0.28,0.64,0,0,0,Non-kin,0.36
HL_NF_1987_RS_NF_1987,RS_NF_1987,HL_NF_1987,Papio_ursinus,Moremi,C Group,2001,13.58,14.34,0.00,0.58,12.72,0.27,0.68,2,1,0,Non-kin,0.41
HL_NF_1987_RS_NF_1987,RS_NF_1987,HL_NF_1987,Papio_ursinus,Moremi,C Group,2002,14.58,15.33,0.45,0.29,27.78,0.27,0.66,1,0,0,Non-kin,0.39
HL_NF_1987_RS_NF_1987,RS_NF_1987,HL_NF_1987,Papio_ursinus,Moremi,C Group,1993,5.58,6.34,0.00,0.99,35.34,0.39,0.78,15,8,0,Non-kin,0.39
HN_NF_1986_RS_NF_1987,RS_NF_1987,HN_NF_1986,Papio_ursinus,Moremi,C Group,2003,15.58,16.91,0.00,0.00,1.19,0.28,0.55,0,0,0,Non-kin,0.27
HN_NF_1986_RS_NF_1987,RS_NF_1987,HN_NF_1986,Papio_ursinus,Moremi,C Group,2001,13.58,14.92,0.00,0.80,13.02,0.27,0.64,1,0,0,Non-kin,0.37
HN_NF_1986_RS_NF_1987,RS_NF_1987,HN_NF_1986,Papio_ursinus,Moremi,C Group,2002,14.58,15.92,0.00,0.00,27.36,0.27,0.57,0,0,0,Non-kin,0.30
HN_NF_1986_RS_NF_1987,RS_NF_1987,HN_NF_1986,Papio_ursinus,Moremi,C Group,1993,5.58,6.92,0.00,0.00,34.44,0.39,0.72,2,1,0,Non-kin,0.33
HS_NF_1994_RS_NF_1987,RS_NF_1987,HS_NF_1994,Papio_ursinus,Moremi,C Group,2003,15.58,8.55,0.00,0.00,0.51,0.28,0.51,0,0,0,Non-kin,0.23
JK_NF_1994_RS_NF_1987,RS_NF_1987,JK_NF_1994,Papio_ursinus,Moremi,C Group,2003,15.58,8.69,0.00,0.00,1.20,0.28,0.11,0,0,0,Non-kin,-0.17
JK_NF_1994_RS_NF_1987,RS_NF_1987,JK_NF_1994,Papio_ursinus,Moremi,C Group,2001,13.58,6.69,0.00,0.00,12.94,0.27,0.01,1,0,0,Non-kin,-0.26
JK_NF_1994_RS_NF_1987,RS_NF_1987,JK_NF_1994,Papio_ursinus,Moremi,C Group,2002,14.58,7.69,0.45,0.40,27.51,0.27,0.04,2,4,0,Non-kin,-0.23
JL_NF_1986_RS_NF_1987,RS_NF_1987,JL_NF_1986,Papio_ursinus,Moremi,C Group,1993,5.58,7.50,0.00,0.00,35.05,0.39,0.50,6,0,0,Non-kin,0.11
JN_NF_1986_RS_NF_1987,RS_NF_1987,JN_NF_1986,Papio_ursinus,Moremi,C Group,2003,15.58,16.75,0.00,0.00,1.12,0.28,0.04,0,0,0,Non-kin,-0.24
JN_NF_1986_RS_NF_1987,RS_NF_1987,JN_NF_1986,Papio_ursinus,Moremi,C Group,2001,13.58,14.75,0.00,0.00,12.62,0.27,0.06,1,0,0,Non-kin,-0.21
JN_NF_1986_RS_NF_1987,RS_NF_1987,JN_NF_1986,Papio_ursinus,Moremi,C Group,2002,14.58,15.75,0.45,0.04,27.69,0.27,0.08,3,1,0,Non-kin,-0.19
JN_NF_1986_RS_NF_1987,RS_NF_1987,JN_NF_1986,Papio_ursinus,Moremi,C Group,1993,5.58,6.75,0.00,0.00,35.14,0.39,0.06,11,0,0,Non-kin,-0.33
JO_NF_1992_RS_NF_1987,RS_NF_1987,JO_NF_1992,Papio_ursinus,Moremi,C Group,2003,15.58,10.98,0.00,0.00,0.69,0.28,0.32,0,0,0,Non-kin,0.04
JO_NF_1992_RS_NF_1987,RS_NF_1987,JO_NF_1992,Papio_ursinus,Moremi,C Group,2001,13.58,8.99,0.00,0.00,11.83,0.27,0.36,0,0,0,Non-kin,0.09
JO_NF_1992_RS_NF_1987,RS_NF_1987,JO_NF_1992,Papio_ursinus,Moremi,C Group,2002,14.58,9.98,0.45,0.40,27.09,0.27,0.35,0,2,0,Non-kin,0.08
LE_NF_1985_RS_NF_1987,RS_NF_1987,LE_NF_1985,Papio_ursinus,Moremi,C Group,1993,5.58,7.66,0.00,0.00,34.99,0.39,0.45,21,14,0,Sisters,0.06
LK_NF_1988_RS_NF_1987,RS_NF_1987,LK_NF_1988,Papio_ursinus,Moremi,C Group,2003,15.58,15.41,0.00,0.00,1.17,0.28,0.34,0,0,0,Non-kin,0.06
LK_NF_1988_RS_NF_1987,RS_NF_1987,LK_NF_1988,Papio_ursinus,Moremi,C Group,2001,13.58,13.41,0.00,0.53,12.40,0.27,0.45,1,0,0,Non-kin,0.18
LK_NF_1988_RS_NF_1987,RS_NF_1987,LK_NF_1988,Papio_ursinus,Moremi,C Group,2002,14.58,14.41,0.00,0.00,27.19,0.27,0.39,0,0,0,Non-kin,0.12
LM_NF_1992_RS_NF_1987,RS_NF_1987,LM_NF_1992,Papio_ursinus,Moremi,C Group,2001,13.58,9.49,0.00,0.00,12.68,0.27,0.73,0,0,0,Non-kin,0.46
LM_NF_1992_RS_NF_1987,RS_NF_1987,LM_NF_1992,Papio_ursinus,Moremi,C Group,2002,14.58,10.49,0.45,0.00,15.75,0.27,0.68,1,0,0,Non-kin,0.41
LX_NF_1988_RS_NF_1987,RS_NF_1987,LX_NF_1988,Papio_ursinus,Moremi,C Group,2003,15.58,14.58,0.00,0.00,1.20,0.28,0.77,0,0,0,Non-kin,0.49
LX_NF_1988_RS_NF_1987,RS_NF_1987,LX_NF_1988,Papio_ursinus,Moremi,C Group,2001,13.58,12.58,0.00,0.00,12.21,0.27,0.81,0,0,0,Non-kin,0.54
LX_NF_1988_RS_NF_1987,RS_NF_1987,LX_NF_1988,Papio_ursinus,Moremi,C Group,2002,14.58,13.58,0.00,0.00,27.39,0.27,0.79,0,0,0,Non-kin,0.52
LZ_NF_1995_RS_NF_1987,RS_NF_1987,LZ_NF_1995,Papio_ursinus,Moremi,C Group,2003,15.58,7.99,0.00,0.00,1.26,0.28,0.39,0,0,0,Non-kin,0.11
LZ_NF_1995_RS_NF_1987,RS_NF_1987,LZ_NF_1995,Papio_ursinus,Moremi,C Group,2001,13.58,5.99,0.00,0.00,13.11,0.27,0.47,1,0,0,Non-kin,0.20
LZ_NF_1995_RS_NF_1987,RS_NF_1987,LZ_NF_1995,Papio_ursinus,Moremi,C Group,2002,14.58,6.99,0.45,0.00,27.49,0.27,0.43,0,3,0,Non-kin,0.16
ML_NF_1995_RS_NF_1987,RS_NF_1987,ML_NF_1995,Papio_ursinus,Moremi,C Group,2001,13.58,5.77,0.00,0.00,12.47,0.27,0.24,2,0,1,Non-kin,-0.03
ML_NF_1995_RS_NF_1987,RS_NF_1987,ML_NF_1995,Papio_ursinus,Moremi,C Group,2002,14.58,6.77,0.45,0.00,26.78,0.27,0.23,1,4,0,Non-kin,-0.04
MR_NF_1981_RS_NF_1987,RS_NF_1987,MR_NF_1981,Papio_ursinus,Moremi,C Group,1993,5.58,12.25,0.00,0.23,34.68,0.39,0.22,31,2,2,Non-kin,-0.17
NI_NF_1985_RS_NF_1987,RS_NF_1987,NI_NF_1985,Papio_ursinus,Moremi,C Group,2001,13.58,15.77,0.00,0.22,12.78,0.27,0.32,1,2,0,Non-kin,0.05
NI_NF_1985_RS_NF_1987,RS_NF_1987,NI_NF_1985,Papio_ursinus,Moremi,C Group,2002,14.58,16.77,0.00,0.00,16.90,0.27,0.31,0,0,0,Non-kin,0.04
NI_NF_1985_RS_NF_1987,RS_NF_1987,NI_NF_1985,Papio_ursinus,Moremi,C Group,1993,5.58,7.77,0.00,0.00,35.07,0.39,0.40,9,2,0,Non-kin,0.01
NN_NF_1979_RS_NF_1987,RS_NF_1987,NN_NF_1979,Papio_ursinus,Moremi,C Group,1993,5.58,14.50,0.00,0.26,34.89,0.39,0.33,19,5,6,Non-kin,-0.06
NT_NF_1987_RS_NF_1987,RS_NF_1987,NT_NF_1987,Papio_ursinus,Moremi,C Group,1993,5.58,6.00,0.00,0.00,35.22,0.39,0.28,11,5,1,Non-kin,-0.11
OL_NF_1974_RS_NF_1987,RS_NF_1987,OL_NF_1974,Papio_ursinus,Moremi,C Group,1993,5.58,18.83,0.00,0.00,34.94,0.39,0.11,5,1,2,Non-kin,-0.28
PM_NF_1996_RS_NF_1987,RS_NF_1987,PM_NF_1996,Papio_ursinus,Moremi,C Group,2003,15.58,7.49,0.00,0.00,1.14,0.28,0.95,0,0,0,Non-kin,0.67
PM_NF_1996_RS_NF_1987,RS_NF_1987,PM_NF_1996,Papio_ursinus,Moremi,C Group,2002,14.58,6.49,0.00,0.00,26.84,0.27,0.96,0,0,0,Non-kin,0.69
PS_NF_1995_RS_NF_1987,RS_NF_1987,PS_NF_1995,Papio_ursinus,Moremi,C Group,2002,14.58,6.82,0.00,0.00,8.27,0.27,0.85,0,0,0,Non-kin,0.58
PS_NF_1995_RS_NF_1987,RS_NF_1987,PS_NF_1995,Papio_ursinus,Moremi,C Group,2001,13.58,5.82,0.00,0.00,12.18,0.27,0.88,0,0,0,Non-kin,0.61
RS_NF_1987_SD_NF_1973,RS_NF_1987,SD_NF_1973,Papio_ursinus,Moremi,C Group,1993,5.58,20.33,0.00,0.00,34.97,0.39,0.83,2,0,0,Non-kin,0.44
RS_NF_1987_SH_NF_1978,RS_NF_1987,SH_NF_1978,Papio_ursinus,Moremi,C Group,1993,5.58,14.92,0.00,0.79,34.70,0.39,0.67,14,1,0,Non-kin,0.28
RS_NF_1987_SL_NF_1989,RS_NF_1987,SL_NF_1989,Papio_ursinus,Moremi,C Group,2003,15.58,14.25,0.00,0.00,1.30,0.28,1.00,0,0,0,Non-kin,0.72
RS_NF_1987_SL_NF_1989,RS_NF_1987,SL_NF_1989,Papio_ursinus,Moremi,C Group,2001,13.58,12.25,0.00,0.00,12.86,0.27,1.00,0,0,0,Non-kin,0.73
RS_NF_1987_SL_NF_1989,RS_NF_1987,SL_NF_1989,Papio_ursinus,Moremi,C Group,2002,14.58,13.25,0.00,0.00,27.79,0.27,1.00,0,0,0,Non-kin,0.73
RS_NF_1987_SR_NF_1989,RS_NF_1987,SR_NF_1989,Papio_ursinus,Moremi,C Group,2003,15.58,13.91,0.00,0.00,1.20,0.28,0.83,0,0,0,Non-kin,0.55
RS_NF_1987_SR_NF_1989,RS_NF_1987,SR_NF_1989,Papio_ursinus,Moremi,C Group,2001,13.58,11.92,0.00,0.00,12.30,0.27,0.85,1,0,0,Non-kin,0.58
RS_NF_1987_SR_NF_1989,RS_NF_1987,SR_NF_1989,Papio_ursinus,Moremi,C Group,2002,14.58,12.91,0.45,0.44,27.64,0.27,0.83,3,0,0,Non-kin,0.56
RS_NF_1987_SS_NF_1985,RS_NF_1987,SS_NF_1985,Papio_ursinus,Moremi,C Group,2001,13.58,16.41,0.00,0.00,12.80,0.27,0.59,0,0,0,Non-kin,0.32
RS_NF_1987_SS_NF_1985,RS_NF_1987,SS_NF_1985,Papio_ursinus,Moremi,C Group,2002,14.58,17.41,0.00,0.00,15.35,0.27,0.54,0,0,0,Non-kin,0.27
RS_NF_1987_SS_NF_1985,RS_NF_1987,SS_NF_1985,Papio_ursinus,Moremi,C Group,1993,5.58,8.41,0.00,0.45,35.21,0.39,0.61,3,1,0,Non-kin,0.22
RS_NF_1987_ST_NF_1976,RS_NF_1987,ST_NF_1976,Papio_ursinus,Moremi,C Group,1993,5.58,17.33,0.00,0.75,34.69,0.39,1.00,4,0,0,Non-kin,0.61
RS_NF_1987_SW_NF_1992,RS_NF_1987,SW_NF_1992,Papio_ursinus,Moremi,C Group,2003,15.58,10.66,0.00,0.00,1.21,0.28,0.91,0,0,0,Non-kin,0.63
RS_NF_1987_SW_NF_1992,RS_NF_1987,SW_NF_1992,Papio_ursinus,Moremi,C Group,2001,13.58,8.66,0.00,0.11,12.77,0.27,0.95,0,1,0,Non-kin,0.68
RS_NF_1987_SW_NF_1992,RS_NF_1987,SW_NF_1992,Papio_ursinus,Moremi,C Group,2002,14.58,9.66,0.45,0.45,27.59,0.27,0.92,1,0,0,Non-kin,0.65
RS_NF_1987_SY_NF_1982,RS_NF_1987,SY_NF_1982,Papio_ursinus,Moremi,C Group,2003,15.58,20.91,0.00,0.00,1.38,0.28,0.84,3,0,0,Non-kin,0.56
RS_NF_1987_SY_NF_1982,RS_NF_1987,SY_NF_1982,Papio_ursinus,Moremi,C Group,2001,13.58,18.92,0.00,0.00,12.22,0.27,0.91,0,0,0,Non-kin,0.64
RS_NF_1987_SY_NF_1982,RS_NF_1987,SY_NF_1982,Papio_ursinus,Moremi,C Group,2002,14.58,19.92,0.00,0.00,27.02,0.27,0.88,0,0,0,Non-kin,0.61
RS_NF_1987_SY_NF_1982,RS_NF_1987,SY_NF_1982,Papio_ursinus,Moremi,C Group,1993,5.58,10.92,0.00,0.00,35.25,0.39,0.94,2,1,0,Non-kin,0.55
RS_NF_1987_WE_NF_1992,RS_NF_1987,WE_NF_1992,Papio_ursinus,Moremi,C Group,2001,13.58,9.00,0.00,0.00,12.66,0.27,0.40,0,0,0,Non-kin,0.13
RS_NF_1987_WR_NF_1978,RS_NF_1987,WR_NF_1978,Papio_ursinus,Moremi,C Group,1993,5.58,14.66,0.00,0.00,34.76,0.39,0.55,6,2,1,Non-kin,0.16
AA_NF_1994_RU_NF_2000,RU_NF_2000,AA_NF_1994,Papio_ursinus,Moremi,C Group,2005,4.73,10.75,0.00,0.12,5.64,0.61,0.18,8,0,0,Non-kin,-0.43
AA_NF_1994_RU_NF_2000,RU_NF_2000,AA_NF_1994,Papio_ursinus,Moremi,C Group,2007,6.72,12.75,0.00,0.00,29.49,0.52,0.13,9,0,0,Non-kin,-0.39
AA_NF_1994_RU_NF_2000,RU_NF_2000,AA_NF_1994,Papio_ursinus,Moremi,C Group,2006,5.72,11.75,0.02,0.33,29.77,0.57,0.15,6,0,0,Non-kin,-0.42
